1830.PA-09.24.PHIL.txt,J.W. Allen,Bishop Allen,Cyrus Black,Junius C. Morel,Benjamin Paschall,James Cornish,Allen,Richard Allen,Belfast Burton,Robert Cowley,Wm. S. Whipper,Peter Gardiner,John Allen,James Newman,Charles H. Leveck,Frederick A. Hinton,Austin Steward,Jos. Adams,George L. Brown,C. Augustus,George C. Willis,Alfred Niger,James Deavour,Hezekiah Grice,Aaron Willoon,Abraham D. Shad,Arthur M. Waring,Wm. Duncan,James West,Robert Brown,William Rogers,John Bowers,Richard Howell,Daniel Peterson,Charles Shorts,Leven Williams,James P. Walker,John Robinson,Samuel Todd,John Arnold,Sampson Peters,Anthony Campbell,Don Carolos Hall,Rob,Brown,Daniel D. Brownhill,William Whipper,John P. Thompson,Samuel D. Potts,James Johnson,John P. Burr,Scipio Sewell,Porter,Joseph Cassey,Shedrich Basset,James Gibson,Jeremiah Bowser,Richard B. Johnson,Henry Beckett,Peter Mcneal,James Bird,Abraham Williams,Daniel B. Brownhill,John B. Sammons,Charles W. Gardner,Thomas Butler,Messrs.Samuel Nickels,William James,Thomas Channock,William C. West,Robert Johnson,Joshua Brown,Edward Johnson,G. Laws,Samuel Combegy,John Dutton
1831.PA-06.06.PHIL.txt,Belfast Burton,William Whipper,John Bowers,James Cornish,Junius C. Morel,Wm. Whipper,Wm. Miller,Henry Sipkins,L. Jennings,Wm. Hamilton,James Pennington,Abner Coker,Robert Cowley,Abraham D. Shad,Peter Gardiner,Wm. Duncan,W. Miller,William Duncan,Willliam Whipper,Charles W. Gardiner,Samuel Todd,Morel,Duncan,Cowley,Jennings,S. S. Jocelyn,Arthur Tappan,Benjamin Lundy,William L. Garrison,Thomas Shipley,Charles Pierce,Jocelyn,Tappan,Garrison,New-Haven,Samuel E. Cornish,Hosea Reiston,Robert Roberts,James G. Barbadoes,Samuel Snowden,Peter Williams,Philip Bell,Thomas Downing,Peter Voglesang,Joseph Cassey,Robert Douglass,James Forten,Richard Howell,Robert Purvis,Thomas Green,James P. Walker,Samuel G. Mathews,Isaac Whipper,Samuel Hiner,Biars Stanley,John Creed,Alexander C. Luca,L. I. -- Jacob Deyes,Henry Thomson,Willis Jones,Peter Spencer,Jacob Morgan,William S. Thomas,Benjamin Latimore,Schuyler,Francis March,D. C. -- William Jackson,Arthur Waring,Isaac Carey,Charles Butler,Jared Grey,Carlisle,John Peck,Rowland G. Roberts,Dennis Berry,John B. Vashon,Lewis Gardiner,Abraham Lewis,N. J.,Peter Petitt,Charles Anderson,Adam Ray,Sampson Peters,Leonard Scott,Frederick A. Hinton,Joseph Casey,Charles H. Leveck,Thomas L. Jennings,Henry H. Mondy,Abner Cocker,George C. Willis,Alfred Niger,William Wormley,John W. Prout,James Wilkins,Scipio C. Augustus,Charles Hatfield,John Liverpool,John P. Thompson,Shipley,Lundy,Peirce,Long-Island,Lewis G. Wells
1832.PA-06.04.PHIL.txt,Benj,Paschal,Butler,C. Matthews,John Bowers,Junius C. Morel,Charles W. Gardner,John B. Vashon,Benjamin Paschal,William Whipper,F. A. Hinton,J. C. Morel,Carlisle,John Peck,Samuel Johnson,William Hamilton,Henry Sipkins,Thomas L. Jennings,Philip A. Bell,James Pennington,Joseph Burton,William Johnson,Jacob Morgan,Peter Gardiner,D. Shad,Samuel Elliott,Robert Cowley,Samuel Hiner,Thomas D. Coxsin,Thomas Banks,Aaron Roberts,Hosea Easton,Nathan Johnson,Paul Drayton,Scipio C. Augustus,Ichabod Northrop,Frederick A. Hinton,Charles H. Leveck,Sipkins,C. W. Gardner,John Dowers,L. Jennings,R. R. Gurley,Brackenridge,Abraham,Pennington,Gurley,Hamilton,Bell,Wm. Hamilton,T. D. Coxsin,Wm. Whipper,Abraham D. Shad,Wm. Lloyd Garrison,Vashon,Thomas Shipley,Coxsin,Jennings,Johnson,Peck,Cowley,Morel,Elliot,Roberts,Hiner,A. D. Shad,P. M.,Easton,Patterson,Garrison,Evan Lewis,Andrew Jackson,Thos,Jackson,Jolin B. Vashon,C. W Gardner,T. Coxsin,Henrv Slpkins,Cor,G. Barbadoes,V. P. -- H. H. Mauday,C. Willis,Alfred Niger,C. Augustus,Peter Osborn,John Liverpool,V. P.,Abner Crocker,Peter Spencer,Richard Allen,Cyrus Black,Benjamin Pascal,James E. Cornish,Benjamin Lundy,D. Coxsin,J.C. Morel,Robt,P. A. Bell,J. B. Vashon,B. Paschal,Robert Brown,Thomas Butler,C. Mathews,George Johnson,James Bird,Wm. C. West,Stephen H. Gloucester,Simeon S. Jocelyn,T. L. Jennings,Harrison,S. S. Jocelyn,Jocelyn,Samuel E. Cornish,K. A. Hinton,Cornish,Peter Wiliams,Peter Voglesang,Arthur Tappan,Peter Williams,Thomas Downing,Benjamin Latimore,Charles Morton,Francis March,Jacob Deyes,Henry Thompson,Willis Jones,Thomas Johnson,John Potter,Joseph Cassey,Robert Douglass,James Forten,Robert Purvis,Gardner,Abraham Lewis,Lewis Woodson,Charles Butler,Simmons,Roland G. Robinson,Dennis Berry,Robert Roberts,James G. Barbadoes,Samuel Snowden,Charles K. Kook,Morris Anderson,Richard C. Johnson,H. Foster,C. Munroe,John Creed,Alexander C. Lucas,J. C. Bemen,Joseph Gilbert,Robert Henson,James C. Cowes,John Barclay,Peter Petit,Charles Anderson,Adam Ray,John Kelly,Thomas Green,James P. Walker,Samuel G. Mathews,Isaac Whipper,Wm. S. Thomas,Arthur Waring,Isaac Carey,Kennedy,Hinton,P. Drayton,William L. Garrison,Austin Stewart,Grice,Hezekiah Grice,Bill,William Lloyd Garrison,W. Gardner,Whipper,Thomas Wiliiams,J. G. Smith,Thornas D. Coxsin,Barbour,Dennison,Lloyd Garrison,Aid-De-Camp
1833.PA-06.03.PHIL.txt,Frederick A. Hinton,Charles H. Levick,Noah Cannon,Abraham Williams,Stephen H. Gloucester,Robert Purvis,William Whipper,Abraham D. Shadd,William Lewis,Caleb Cregg,Vincent Smith,Jeremiah Miller,Carlisle,John Peck,Thomas Butler,Peter Gardiner,James Bird,Samuel C. Hutchins,J,D. Richardson,George Galbrecht,William Brewer,Wilkesbarre,Samuel Elliott,Robert Cowley,William D. Jenkins,Samuel Hiner,John Kelly,Thomas Banks,Henry Frisby,Benjamin Stokely,James C. Matthews,Henry Ogden,Emanuel W. Congo,Robert J. Taylor,Leonard Scott,Abner H. Francis,Peter Hubbard,Joseph Burton,Jacob Morgan,Matthew Draper,R. I. -- George Spywood,Hosea Easton,James G. Barbadoes,George W. Thompson,Richard Johnson,New-Haven,Luke Lathrop,Mason Freeman,William Hamilton,Thomas L. Jinnings,Ransom F. Wake,Charles Mortimer,James Barnett,George Richardson,David Ruggles,William Brown,H.C. Thompson,J. W. C. Pennington,Charles Smith,P. Johnson,William Rich,Troy,John G. Stewart,Henry Sipkins,Messrs. Watkins,Douglass,Nathan Johnson,Thomas Van Renselear,N. J.,L. Jinnings,Wm. Hamilton,Richard D. Johnson,John B. Dupuy,Messrs. Purvis,Butler,Peck,Spywood,Barbadoes,P. C. Matthews,Robt,Purvis,F. A. Hinton,Lloyd Garrison,P. M.,T. L. Jinnings,Wm. Lewis,Elliott,R. F. Wake,J. G. Stewart,S. H. Gloucester,Geo,Garrison,R. Purvis,George Spywood,William,James W. C. Pennington,Henry C. Thompson,Wm. D. Jenkins,Abner Frances,Thomas,Hamilton,Levington,John B. Vashon,Vashon,Bacon,George R. Richardson,Arnold Buffom,Crandall,Arthur Tappen,R. Cowley,Cowley,Draper,Stewart,Wm. Whipper,Hinton,William Wharton,Charles Marriott,N. Y.,Wharton,Austin Stewart,Whipper,Eliott,Simon S. Jocelyn,Jenkins,John G. Steward,H. Ogdeu,T. L. Jennings,H. Sipkins,L. Lathrop,W. Whipper,D. Ruggles,Jinnings,Thomas I. Jinnings,Johnson,J. G. Barbadoes,Cor,George C. Willis,Alfred Niger,J. W. Creed,John Liverpool,Samuel Eliott,Israel Jeffries,Hubbard,John P. Burr,Rob,Manuel,Rhuben Rhuben,Arthur Waring,John Cook,W. D. Jenkins,John Rich,R. Island,John Robertson,James Frazer,William C. Jeffers,John Berrian,Thomas Shipley,Benjamin Lundy,Lewis,Evan Lewis,Benjamln Lundy,Lydia White,La Fayette,James Foster,Peter Williams,J. G. Steward,J. C. Mathews,A. M.,Jehovah,Simeon S. Jocelyn,William Lloyd Garrison,Elliot Cresson
1834.NY-06.02.NEWY_ADDRESS.txt,William Hamilton,S. W. Benedict,Vallier,Great Jehovah
1834.NY-06.02.NEWY_MINUTES.txt,William Hamilton,James Fields,Theodore C. Breshaw,Raymond,Cornish,Vallier,Great Jehovah,Dennison,Berrian,Rush,Hogarth,Vogelsang,Hughes,Charles L. Remond,James G. Barbadoes,John C. Scarlett,Jacob Perry,Nathan Johnson,Henry M. Merriman,Alexander C. Luca,Hoshea Easton,George Spywood,Robert Jackson,Jared Gray,Nathan Blount,John G. Stewart,Charles S. Morton,George Hogarth,Henry C. Thompson,Henry Brown,Thomas S. Thompson,Abraham Brown,John K. Jackson,James W.C. Pennington,Benjamin F. Hughes,Henry Sipkins,Samuel Hardenburg,Peter Vogelsang,Abner H. Francis,John D. Closson,Henry Drayton,Amos Freeman,Henry Ogden,Orange,Carlisle,John Peck,Frederick A. Hinton,Samuel C. Hutchins,Stephen Smith,Joshua P.B. Eddy,William Brewer,Wilkesbarre,Abraham D. Shadd,Eli Johnson,Benjamin Wilson,Joseph Pierce,Samuel Van Brackle,Chester,Henry C. Sippins,Easton,William Whipper,Thomas Butler,James Bird,Peter Gardner,Theodore J.B. London,Owen T.B. Nicken,Sipkins,Smith,Jackson,Francis,Van Brackle,Peck,Perry,Ogden,Brewer,James Cornish,Joshua P. B. Eddy,Hamilton,P. M.,Barbadoes,Pennington,Thompson,Remond,Drayton,Merriman,Nickens,Johnson,Hinton,Eddy,Shadd,Blount,Whipper,Luca,Israel Lewis,U. C.,Evan Williams,Richard Voluntine,Robt,Elizur Wright,Arthur Tappan,N. Y.,Brown,Wycoff,Bird,Butler,Gardner,Purvis,Hutchins,A. M.,Vashon,Theo,S. Wright,Scarlett,Gray,Closson,Freeman,Nicken,Lewis,Wilson,Stewart,Williams,Crandall,Olney,Charles Gardner,Downing,Frazer,Wm. Hamilton,Robertson,Atlec,Andrew Jackson,Spywood,Todd,Messrs Gardner,L. Cox,Messrs. Hutchins,Burr,Daniel B. Brownhill,John Bowers,James Mc Crummell,Junius C. Morell,Joshua Brown,Robert C. Gordon,Jacob White,Manuel,Reuben Reuben,Richard Johnson,New-Bedford,George C. Willis,Luke Lathrop,Thomas L. Jinnings,James Needham,James Hiner,Robert Cooley,Peter Hubbard,Arthur Waring,Owen T. B Nicken,Charles Stewart,B. F. Hughes
1840.NY-08.18.ALBA.1.txt,C. B. Ray,C. L. Reason,Charles B. Ray,John J. Zuille,Theo,S. Wright,Charles L. Reason,Timothy Seaman,Clinton,Theodore S. Wright,N. Y.,Alexander Crummell,Charles S. Morton,Frederick Olney,Ray,Bro,Raymond,James W. Duffin,Henry R. Crummell,Michael Dougee,Samuel Streeter,Richard P.G. Wright,John T. Raymond,Wm. P. Johnson,Henry H. Garnet,Wm. H. Topp,Austin Stewart,Eli N. Hall,John Wendell,Armstrong Archer,Patrick H. Reason,Abner H. Francis,Francis,Henry Williams,Wm. R. Thompson,Jeffrey Van Clief,J. H. Bishop,John M. Dolan,P. Johnson,Thomas Jefferson,Tunis Blake,James Parkman,Lloyd Tillman,William Van Alstyne,Wm. H. Parker,Solomon Groomer,P. Green,William H. Topp,David Thomas,John N. Mars,Uriah Boston,James F. Murray,Jacob Waldron,Primus Robinson,F. Van Vranken,A. Johnson,John Springsteal,Stephen Myers,Richard Thompson,M. Thompson,William Johnson,Henry Jackson,William Queen,Henry Johnson,James Baltimore,Nicholas Bogart,Oliver King,R. Springsteal,Benjamin Cutler,Hiram Dalton,John Tate,Adam Blake,Eli Johnson,H. Emery,J. Lain,Alexander Theily,William Rich,J. A. Hubbard,Francis Baker,Jacob Brown,Francis L. Allen,Ezekiel George,H. Highland Garnet,Samuel Jefferson,Lewis Jones,George B. Moulton,George H. Baltimore,Vameller,Robert Butler,Wiilliam Garison,F. Thompson,Anthony Schuyler,Clarence P. Seldon,George,Garnet,Abram Jackson,James Gardner,Moses F. Van Leer,Daniel Jones,J. Woods,Jesse Prince,R. P. G. Wright,Francis Simson,F. Jackson,John,Wandell,Richard Sampson,Francis Dana,T. Harris,Moses Willcox,S. Barnes,G. Murray,M. Miner,Francis Thompson,J. Thompson,Francis La Tour,R. Murray,Andrew Grant,Frisby Way,John Jamieson,George Baker,Charles Sherman,Charles Shim,Augustus Gifford,Thomas Van Brankes,George Lansen,John Johnson,Daniel Oliver,Benjamin Anderson,George C. Brown,Jermanus Loguen,Joseph C. Pankes,Elimus P. Rogers,John M. Brickens,J. Adams,John Chester,Ambrose Dunbar,John Watson,Thomas James,F. Payne,James Sharp,Augustus Washington,L. I.,Samuel V. Berry,Edward M. Africanus,John Van Huesen,John Brown,Willis Hodges,Thal,J. W. Duffin,J. N. Marrs,P. H. Reason,A. Crummell,H. H. Garnett,E. P. Rodgers,J. Sharp,T. S. Wright,H. H. Garnet,U. Boston,J. N. Mars,P.H. Reason,E.P. Rodgers,A.H. Francis,A. Dunbar,Marah,Alex Crummell,J.N. Mars,J.W. Loguen,Troy,C. S. Morton,M. Dougee,John P. Anthony,S. Myers,G. H. Baltimore,H. R. Crummell,F. G. Murray,J. Harris,H. Granger,W. D. Anderson,S. R. Ward,J. Chester,L. Johnson,H. Jackson,W. Johnson,J. Crawford,C. Mcgayner,T. James,J. Terrill,D. H. Ray,A. Stewart,L. Platt,J. Peterson,I. Hough,P. B. Lee,R. Gardner,J. Morgan,N. Blount,J. E. Grant,Wm. Simmons,C. Spruce,B. Croger,A. Washington,S. V. Berry,E. M. Africanus,J. J. Zuille,G. Lawrence,F. Olney,A. Elston,T. Seaman,W. P. Johnson,N. H. Simons,T. Harley,M. Cross,Cattskill,Wm. Rich,J. A. Furbord,D. Scott,Sexton,Perry,John Jay
1840.NY-08.18.ALBA.2.txt,Dear Zuille,A. Crummell,C. L. Reason,J. W. Duffin,A. Steward,Theodore S. Wright,J. T. Raymond,Frederick Olney,Charles Morton,Austin Steward,R. P. G. Wright,P. Johnson,H. H. Garnet,Troy,Wm. Topp,S. Wright,F. Olney,P. H. Reason,C. B. Ray,E. P. Rogers,Archer,C. Morton,J. Wencell,George Baltimore,A. H. Francis,E. P. Rodgers,Wm. P. Johnson,Ed,Charles B. Ray,Charles L. Reason,Eli N. Hall,James W. Duffin,Charles S. Morton,Elimus P. Rodgers,John Wendell,Armstrong Archer,Williamsburgh,Patrick H. Reason,Abner H. Francis,Buffalo,Henry H. Garnet,Alexander Crummell,J.W. Duffin,J.N. Marrs,Michael Dougee,Uriah Boston,Thomas James,John Chester,Henry R. Crummell,P.H. Reason,C.B. Ray,H.H. Garnet,E.P. Rogers,J. Sharp,T.S. Wright,C.L. Reason,E.P. Rodgers,U. Boston,Ray,Austin Stewart,Wm. H. Topp,A.H. Francis,A. Dunbar,Marah,Alex Crummell,J.N. Mars,J.W. Loguen,William H. Topp,Ambrose Dunbar,James Sharp,C.S. Morton,M. Dougee,John P. Anthony,S. Myers,G.H. Baltimore,Daniel Jones,R.P.G. Wright,Sexton,John T. Raymond,Perry
1841.ME-10.06.PORT.01.txt,Wesley,Whitefield,A.N. Freeman,J.W. Lewis,A.W. Niles
1841.ME-10.06.PORT.02.txt,A. N. Freeman,J. W. Lewis,N. Hampshire,Wesley,Whitfield,A. W. Niles,Abram W. Niles,Geger,H. A. Chandler,A. Talbot,J. Winthrop,Amos N. Freeman,John W. Lewis,Stephen Myers,Henry A. Chandler,Jeremiah Rogers,Charles Pier,Freeman,J. Wentworth,Abram W Niles,Stephen Myres,N. Y.,L. Wentworth,N. H.,Myres,J. Siggs,Myers,Birney,Niles,E. Ruby,G. Geger,S. Myres,Waters,Scott,S. Myers,J. Dickson,Christ,H. Chandler,W. Scott,Siggs,Jones,Chandler,Talbot,J. Hill,Caroline,Griffin,Gardiner,A. Jackson,Taylor,E. Spencer,C. Pierre,J. Meyers,Thomas Cole,Amos,N. Freeman,Henry Chandlier,E. Waters,Henry Huston,M. S. Jackson,P. Orca,Robert Garrison,Eben Ruby,Samuel Ruby,B. Jones,Loyd Scott,John Groves,John Siggs,Pierre,A. Wilson,Peter Small,John Hill,N. Hill,J. Roberts,Jacob Dickson,Richard Dickson,J. Benjamin,Lewis Shepherd,John Wright,James Ball,N. H. -- Job Wentworth,W. Willy,Hallowell,Ruby,Willy,Nancy Prince,Lewis,D. Thurston,Winthrop,Jesus Christ,Jesus,David Thurston,James,Huston,Rev A. N. Freeman,J. H. Rogers,J.W. Lewis,Henry C. Huston,Respeetfully,E. Myres,Manuel S. Jackson,Job Wentworth,Wm. Scott,John T. Carter,N. H. Corresponding,James Cook,Eben,Christopher Allen
1841.ME-10.06.PORT.txt,Wesley,Whitefield,A.N. Freeman,J.W. Lewis,A.W. Niles
1841.NY-08.25.TROY.txt
1842.IN-07.17.INDI.txt,John Q. Adams,Clay,Tyler,J. G. Britton,Turner Roberts,A. J. Overalls,Jesse White,John G. Britton,Allen E. Graham,Willis Brown,O. Mifflin,A. Turner,O. Stuart,J. Tucker,J. White,T. Roberts,A. E. Graham,G. Britton,V. Morgan,John Crowder,N. Morgan
1843.MA-08.03.SALE.txt,Martin Heim,James Holland,Daniel Yates,Aaron Johnson,Rodgers,N. Jersey,James J. G. Bias,Samuel Van Brackle,James M ` C. Crummill,Stephen Smith,John Lewis,George H. Amos,Benjamin Clark,Hamilton Gray,John W. Adams,Levi Anderson,Matthew Lary,Henry C. Turner,Marylond,J. J. Bias,S. Van Brackle,Elimus P. Rogers,J. W. Adams,Samuel Harrison,A. D. Shadd,Thomas Watkins,C. W. Gardiner,C. Crummill,J. Lewis,Shadd,J. G. Bias,D. B. Anderson,P. M.,Burleigh,Kennady,Crummell,J. J. G. Bias,Adams,Whilldin,George Milburn,Evan Jones,Henry C,Cornish,Wm. Burleigh,Samuel Nicholas,Isaac Jackson,Z. Purnell,George Davis,Nathaniel Depee,Geo,Galbreth,Samuel Morgan,Ephraim D. Williams,Albert H. Hall,Morris Hall,Edward Coulter,Limos Johnson,John Mentin,Sam,Van Bracle,Josh,P.B. Eddy,Matthew G. Lary,Dan,B. Anderson,B. Walker,Orange,J.W. Adams,Joseph Whittington,Ralph Harden,James Campbell,Levi Medford,Levi Naylor,Ezekiel Caldwell,Spencer,Samuel Brown,Moses G. Wilson,Thomas B. Walker,Henry Banks,James Wilson,Joseph G. Agness,Wm. Cooper,Joseph Agness,Wm. Johnson,James Butler,Michael Boyer,Wm. Saunders,Jacob Johnson,George Wharton,Abraham Murray,Henry W. Wright,Alexander Freeman,James,James Clark,Anthony Campbell,George Buck,Robert Robertson,John Nelson,James M. Fells,Wm. Douglass,Rueben Barret,John Morun,John C. Bowers,John Winer,Robert Jones,Isaac J. White,P. Clay,Jos. Cassy,Littleton Hubert,Jacob Reed,Jones Willson,Richard Wilson,George L. Frisby,Moses Worthington,Henry Cornish,Robert Barger,Benj,Joshua P.B. Eddy,Yates,George Milbern,Parmer Johnson,Walter Burr,Wm. Knight,Wm. Woods,Jacob,J. Primrose,Robert M. Smith,John Charles Fortie,Samuel Watts,James Willams,George Simpson,Isaiah Wears,John E. Moore,Joseph Green,Gidion Lewis,David Lomax,Joseph Louis,Thomas H. Queen,Daniel Koburn,Joshua Woodland,Wm. H. Sumner,William Washington,Randolph,Henderson Davis,John Wilson,James C. Watson,Giles Scott,Benjamin Harris,William Jackson,John B. Roberts,J. H. Townsend,Abraham D. Shadd,Joseph Thomas,Benjamin Freeman,John Williams,Charles W. Gardiner,Smithie,S. Wright,P. Johnson,H. Gibbons,Darby,Amos Waterman,Gideon Lewis,Alexander Crummell,E. P. Rogers,Levy Anderson,E. P. Rodgers,Alex. Crummell,J. W. Admas,A Crummell,C. P. Rogers,Stehen Smith,Williams B. Adams,Van Brackle,Crummill,Ignatius Beck,J.W. Addams,George Amos,E. P. Rorgers,H. Davis,W. Whipper,H.H. Webb,D. A. Payne,Jno,F. Cook,Francis Datcher,Jos. Warren,Collins,Enoch Bell,Williams,T. Watkins,Daniel W. Moore,Joseph Lewis,D. Coburn,H. C. Turner,Lea,J. C. Fortie,John Peck,Lewis,M. R. Delany,F. Davis,Lewis Woodson,J. Cole,D. Mahony,R. Thomas,S. Holcomb,J. Smith,B. Steward,C. Caldwell
